Region,Year,Crimes_per_1000
GM0398,2017,42.8
GM0398,2018,39.2
GM0398,2019,43.7
GM0399,2005,51.2
GM0399,2006,55.5
GM0399,2007,53.1
GM0399,2008,47
GM0399,2009,53.8
GM0399,2010,51.3
GM0399,2011,53.5
GM0399,2012,44.5
GM0399,2013,42.3
GM0399,2014,42.7
GM0399,2015,43.4
GM0399,2016,38.8
GM0399,2017,33.8
GM0399,2018,27.9
GM0399,2019,26
GM0400,2005,101.3
GM0400,2006,103.3
GM0400,2007,100.2
GM0400,2008,93.4
GM0400,2009,90
GM0400,2010,83.2
GM0400,2011,77.2
GM0400,2012,72.3
GM0400,2013,73.6
GM0400,2014,72.4
GM0400,2015,68
GM0400,2016,70.7
GM0400,2017,57.2
GM0400,2018,49.5
GM0400,2019,54.8
GM0402,2005,87.7
GM0402,2006,88.4
GM0402,2007,91.3
GM0402,2008,95.2
GM0402,2009,85
GM0402,2010,95.4
GM0402,2011,86.4
GM0402,2012,80.7
GM0402,2013,72
GM0402,2014,65.1
GM0402,2015,62.3
GM0402,2016,58.3
GM0402,2017,54.6
GM0402,2018,48.1
GM0402,2019,52.2
GM0405,2005,109.3
GM0405,2006,109.9
GM0405,2007,106.7
GM0405,2008,112
GM0405,2009,102.5
GM0405,2010,89.7
GM0405,2011,84.6
GM0405,2012,77.5
GM0405,2013,74.9
GM0405,2014,70.5
GM0405,2015,67.1
GM0405,2016,60.3
GM0405,2017,42.7
GM0405,2018,44.6
GM0405,2019,47.7
GM0406,2005,66.7
GM0406,2006,69.8
GM0406,2007,69.1
GM0406,2008,63.2
GM0406,2009,63.8
GM0406,2010,55.3
GM0406,2011,60.5
GM0406,2012,53.3
GM0406,2013,47.6
GM0406,2014,42.3
GM0406,2015,47.3
GM0406,2016,44.7
GM0406,2017,35.9
GM0406,2018,34.1
GM0406,2019,36
GM0412,2010,31.2
GM0412,2011,33.9
GM0412,2012,NA
GM0412,2013,NA
GM0412,2014,NA
GM0412,2015,NA
GM0412,2016,NA
GM0412,2017,NA
GM0412,2018,NA
GM0412,2019,NA
GM0415,2005,66.7
GM0415,2006,71.2
GM0415,2007,69.1
GM0415,2008,61.1
GM0415,2009,55.9
GM0415,2010,50.7
GM0415,2011,64
GM0415,2012,55
GM0415,2013,51.6
GM0415,2014,47.7
GM0415,2015,43.7
GM0415,2016,45.2
GM0415,2017,37.1
GM0415,2018,34.6
GM0415,2019,34.5
GM0416,2005,54.5
GM0416,2006,54.4
GM0416,2007,53.5
GM0416,2008,48.5
GM0416,2009,53.8
GM0416,2010,47
GM0416,2011,51
GM0416,2012,45.1
GM0416,2013,49.2
GM0416,2014,41.5
GM0416,2015,41
GM0416,2016,35.6
GM0416,2017,31.9
GM0416,2018,26.7
GM0416,2019,28
GM0417,2005,88.7
GM0417,2006,80.9
GM0417,2007,89.8
GM0417,2008,93.8
GM0417,2009,78.5
GM0417,2010,79.2
GM0417,2011,63.2
GM0417,2012,51.3
GM0417,2013,56.6
GM0417,2014,53
GM0417,2015,50
GM0417,2016,51.5
GM0417,2017,43.7
GM0417,2018,37.6
GM0417,2019,45.8
GM0420,2005,54.1
GM0420,2006,55.8
GM0420,2007,55.3
GM0420,2008,49
GM0420,2009,49
GM0420,2010,51.5
GM0420,2011,49.4
GM0420,2012,46.8
GM0420,2013,46.1
GM0420,2014,41.3
GM0420,2015,34.9
GM0420,2016,30.8
GM0420,2017,26.4
GM0420,2018,25.9
GM0420,2019,30.6
GM0424,2010,91.1
GM0424,2011,97.6
GM0424,2012,92
GM0424,2013,102.9
GM0424,2014,86.5
GM0424,2015,78.3
GM0424,2016,NA
GM0424,2017,NA
GM0424,2018,NA
GM0424,2019,NA
GM0425,2010,56.2
GM0425,2011,55.2
GM0425,2012,65.2
GM0425,2013,56.7
GM0425,2014,44.8
GM0425,2015,46.3
GM0425,2016,NA
GM0425,2017,NA
GM0425,2018,NA
GM0425,2019,NA
GM0431,2005,57.7
GM0431,2006,56.4
GM0431,2007,46
GM0431,2008,46.2
GM0431,2009,55.5
GM0431,2010,59.1
GM0431,2011,60.1
GM0431,2012,58.3
GM0431,2013,51.7
GM0431,2014,50.6
GM0431,2015,43.8
GM0431,2016,52.6
GM0431,2017,46.9
GM0431,2018,39.5
GM0431,2019,41.4
GM0432,2005,40.4
GM0432,2006,36.7
GM0432,2007,36.4
GM0432,2008,34.7
GM0432,2009,32.8
GM0432,2010,38.9
GM0432,2011,35.6
GM0432,2012,40.4
GM0432,2013,33.9
GM0432,2014,33.4
GM0432,2015,32.7
GM0432,2016,29.4
GM0432,2017,22.6
GM0432,2018,23
GM0432,2019,23.2
GM0437,2005,112.8
GM0437,2006,89.4
GM0437,2007,83.9
GM0437,2008,78.6
GM0437,2009,117
GM0437,2010,115.7
GM0437,2011,116.6
GM0437,2012,108.1
GM0437,2013,105.2
GM0437,2014,91.8
GM0437,2015,85
GM0437,2016,87.1
GM0437,2017,74.9
GM0437,2018,63.1
GM0437,2019,63
GM0439,2005,76.7
GM0439,2006,74.4
GM0439,2007,71
GM0439,2008,65.7
GM0439,2009,69.2
GM0439,2010,65.4
GM0439,2011,66.8
GM0439,2012,61.4
GM0439,2013,56.9
GM0439,2014,50.1
GM0439,2015,49.5
GM0439,2016,43.1
GM0439,2017,35.9
GM0439,2018,36
GM0439,2019,34.7
GM0441,2005,67.1
GM0441,2006,65.2
GM0441,2007,62.8
GM0441,2008,61.7
GM0441,2009,56.2
GM0441,2010,78
GM0441,2011,69.3
GM0441,2012,58.3
GM0441,2013,45.1
GM0441,2014,54.2
GM0441,2015,43.5
GM0441,2016,36.7
GM0441,2017,28.6
GM0441,2018,31.9
GM0441,2019,33.7
GM0448,2005,61.1
GM0448,2006,61.1
GM0448,2007,58.9
GM0448,2008,64.9
GM0448,2009,57
GM0448,2010,61.5
GM0448,2011,56
GM0448,2012,50.1
GM0448,2013,43.4
GM0448,2014,40.1
GM0448,2015,40.5
GM0448,2016,37.3
GM0448,2017,32.1
GM0448,2018,31.2
GM0448,2019,33.6
GM0450,2005,73.6
GM0450,2006,74
GM0450,2007,63.6
GM0450,2008,62.8
GM0450,2009,69.8
GM0450,2010,72.5
GM0450,2011,67.3
GM0450,2012,54.4
GM0450,2013,49.4
GM0450,2014,55.4
GM0450,2015,56.1
GM0450,2016,39.5
GM0450,2017,29
GM0450,2018,28.7
GM0450,2019,27.1
GM0451,2005,50.8
GM0451,2006,50.5
GM0451,2007,49.5
GM0451,2008,44.8
GM0451,2009,50.3
GM0451,2010,51.7
GM0451,2011,47
GM0451,2012,46.9
GM0451,2013,44.4
GM0451,2014,37.8
GM0451,2015,42.2
GM0451,2016,37
GM0451,2017,34.9
GM0451,2018,30.9
GM0451,2019,34.5
GM0453,2005,63.8
GM0453,2006,64.8
GM0453,2007,62.3
GM0453,2008,57.4
GM0453,2009,60.1
GM0453,2010,65.3
GM0453,2011,64
GM0453,2012,60.3
GM0453,2013,56.4
GM0453,2014,58.1
GM0453,2015,50.4
GM0453,2016,46.1
GM0453,2017,39.3
GM0453,2018,37.2
GM0453,2019,38.7
GM0457,2005,74.6
GM0457,2006,79.5
GM0457,2007,83.3
GM0457,2008,83.3
GM0457,2009,71.5
GM0457,2010,73.3
GM0457,2011,72.6
GM0457,2012,55.7
GM0457,2013,62
GM0457,2014,52.5
GM0457,2015,49.5
GM0457,2016,45.4
GM0457,2017,38.6
GM0457,2018,38
GM0457,2019,35
GM0458,2010,34.7
GM0458,2011,36
GM0458,2012,23.3
GM0458,2013,32.9
GM0458,2014,32.1
GM0458,2015,NA
GM0458,2016,NA
GM0458,2017,NA
GM0458,2018,NA
GM0458,2019,NA
GM0459,2010,59.8
GM0459,2011,NA
GM0459,2012,NA
GM0459,2013,NA
GM0459,2014,NA
GM0459,2015,NA
GM0459,2016,NA
GM0459,2017,NA
GM0459,2018,NA
GM0459,2019,NA
GM0462,2010,41.2
GM0462,2011,34
GM0462,2012,NA
GM0462,2013,NA
GM0462,2014,NA
GM0462,2015,NA
GM0462,2016,NA
GM0462,2017,NA
GM0462,2018,NA
GM0462,2019,NA
GM0463,2010,52
GM0463,2011,53
GM0463,2012,NA
GM0463,2013,NA
GM0463,2014,NA
GM0463,2015,NA
GM0463,2016,NA
GM0463,2017,NA
GM0463,2018,NA
GM0463,2019,NA
GM0473,2005,100.4
GM0473,2006,102.3
GM0473,2007,107.8
GM0473,2008,86.4
GM0473,2009,93.6
GM0473,2010,91.2
GM0473,2011,85.7
GM0473,2012,82.2
GM0473,2013,89.9
GM0473,2014,75.1
GM0473,2015,72.4
GM0473,2016,64.1
GM0473,2017,61.7
GM0473,2018,57.5
GM0473,2019,60.5
GM0476,2010,49.3
GM0476,2011,54.2
GM0476,2012,41.6
GM0476,2013,NA
GM0476,2014,NA
GM0476,2015,NA
GM0476,2016,NA
GM0476,2017,NA
GM0476,2018,NA
GM0476,2019,NA
GM0478,2010,26.2
GM0478,2011,27.2
GM0478,2012,25.1
GM0478,2013,32
GM0478,2014,29.5
GM0478,2015,24.9
GM0478,2016,NA
GM0478,2017,NA
GM0478,2018,NA
GM0478,2019,NA
GM0479,2005,72.3
GM0479,2006,70.6
GM0479,2007,67.7
GM0479,2008,63.9
GM0479,2009,67.2
GM0479,2010,69.2
GM0479,2011,69.4
GM0479,2012,67.1
GM0479,2013,64.9
GM0479,2014,60.6
GM0479,2015,58.4
GM0479,2016,52.5
GM0479,2017,46
GM0479,2018,42.4
GM0479,2019,46.3
GM0482,2005,65.6
GM0482,2006,59.2
GM0482,2007,62.7
GM0482,2008,57.3
GM0482,2009,50.8
GM0482,2010,41.4
GM0482,2011,46
GM0482,2012,43.8
GM0482,2013,39.5
GM0482,2014,38.7
GM0482,2015,42.3
GM0482,2016,36.7
GM0482,2017,34.2
GM0482,2018,29.5
GM0482,2019,30.5
GM0484,2005,66
GM0484,2006,65.6
GM0484,2007,62.7
GM0484,2008,59.2
GM0484,2009,58.5
GM0484,2010,64.1
GM0484,2011,65.6
GM0484,2012,63.3
GM0484,2013,54.8
GM0484,2014,44.9
GM0484,2015,41.7
GM0484,2016,39.3
GM0484,2017,34.3
GM0484,2018,34.2
GM0484,2019,36.3
GM0489,2005,64.8
GM0489,2006,62.9
GM0489,2007,59.6
GM0489,2008,63
GM0489,2009,76
GM0489,2010,50.7
GM0489,2011,54.4
GM0489,2012,50.2
GM0489,2013,43.7
GM0489,2014,41.7
GM0489,2015,41.4
GM0489,2016,43.5
GM0489,2017,43.9
GM0489,2018,39
GM0489,2019,41.9
GM0491,2010,35.3
GM0491,2011,33.3
GM0491,2012,33.8
GM0491,2013,33.4
GM0491,2014,26
GM0491,2015,NA
GM0491,2016,NA
GM0491,2017,NA
GM0491,2018,NA
GM0491,2019,NA
GM0497,2010,58.8
GM0497,2011,NA
GM0497,2012,NA
GM0497,2013,NA
GM0497,2014,NA
GM0497,2015,NA
GM0497,2016,NA
GM0497,2017,NA
GM0497,2018,NA
GM0497,2019,NA
GM0498,2005,48.6
GM0498,2006,55.4
GM0498,2007,47.6
GM0498,2008,43
GM0498,2009,44
GM0498,2010,45
GM0498,2011,40.8
GM0498,2012,38.4
GM0498,2013,40.2
GM0498,2014,30.8
GM0498,2015,32.8
GM0498,2016,26.4
GM0498,2017,22.9
GM0498,2018,23.9
GM0498,2019,28
GM0499,2010,53.1
GM0499,2011,56.5
GM0499,2012,48.9
GM0499,2013,49
GM0499,2014,NA
GM0499,2015,NA
GM0499,2016,NA
GM0499,2017,NA
GM0499,2018,NA
GM0499,2019,NA
GM0501,2005,75.9
GM0501,2006,67.2
GM0501,2007,64.1
GM0501,2008,62.9
GM0501,2009,95.3
GM0501,2010,52.9
GM0501,2011,63.7
GM0501,2012,56.6
GM0501,2013,57.7
GM0501,2014,46
GM0501,2015,53.4
GM0501,2016,38.6
GM0501,2017,39.3
GM0501,2018,40
GM0501,2019,38.6
GM0502,2005,84
GM0502,2006,81.7
GM0502,2007,81.8
GM0502,2008,84.7
GM0502,2009,75.9
GM0502,2010,68.3
GM0502,2011,72.2
GM0502,2012,74.4
GM0502,2013,60.9
GM0502,2014,57
GM0502,2015,54.9
GM0502,2016,51.6
GM0502,2017,46.4
GM0502,2018,41.6
GM0502,2019,43.8
GM0503,2005,89.4
GM0503,2006,83.2
GM0503,2007,84.8
GM0503,2008,95.9
GM0503,2009,91.5
GM0503,2010,89.7
GM0503,2011,85.7
GM0503,2012,81.4
GM0503,2013,74.2
GM0503,2014,71.9
GM0503,2015,66
GM0503,2016,65.1
GM0503,2017,61.7
GM0503,2018,55.6
GM0503,2019,54.1
GM0504,2010,33.8
GM0504,2011,35.1
GM0504,2012,35.2
GM0504,2013,NA
GM0504,2014,NA
GM0504,2015,NA
GM0504,2016,NA
GM0504,2017,NA
GM0504,2018,NA
GM0504,2019,NA
GM0505,2005,87.7
GM0505,2006,88.2
GM0505,2007,87.7
GM0505,2008,84
GM0505,2009,82
GM0505,2010,84.7
GM0505,2011,92
GM0505,2012,88.1
GM0505,2013,77.9
GM0505,2014,74.4
GM0505,2015,68
GM0505,2016,61.5
GM0505,2017,57.5
GM0505,2018,54
GM0505,2019,54.5
GM0511,2010,46.1
GM0511,2011,52.2
GM0511,2012,46.7
GM0511,2013,NA
GM0511,2014,NA
GM0511,2015,NA
GM0511,2016,NA
GM0511,2017,NA
GM0511,2018,NA
GM0511,2019,NA
GM0512,2005,81.5
GM0512,2006,82.5
GM0512,2007,81.5
GM0512,2008,80.8
GM0512,2009,76.6
GM0512,2010,72.3
GM0512,2011,72.9
GM0512,2012,72
GM0512,2013,67.1
GM0512,2014,61.9
GM0512,2015,63
GM0512,2016,57.1
GM0512,2017,47.2
GM0512,2018,41.7
GM0512,2019,46.4
GM0513,2005,133.6
GM0513,2006,112.5
GM0513,2007,109.6
GM0513,2008,109.9
GM0513,2009,95.7
GM0513,2010,94.2
GM0513,2011,100.2
GM0513,2012,91.6
GM0513,2013,87.6
GM0513,2014,88
GM0513,2015,72.7
GM0513,2016,69.4
GM0513,2017,58.3
GM0513,2018,55
GM0513,2019,54
GM0518,2005,115.3
GM0518,2006,108.3
GM0518,2007,117.4
GM0518,2008,117.1
GM0518,2009,115.7
GM0518,2010,118.9
GM0518,2011,115.2
GM0518,2012,106.5
GM0518,2013,101.6
GM0518,2014,97
GM0518,2015,89.2
GM0518,2016,83.1
GM0518,2017,72.3
GM0518,2018,65.6
GM0518,2019,68.9
GM0523,2005,36.8
GM0523,2006,36.3
GM0523,2007,42.1
GM0523,2008,38.9
GM0523,2009,33.7
GM0523,2010,33.7
GM0523,2011,36.2
GM0523,2012,33.9
GM0523,2013,31.5
GM0523,2014,25.5
GM0523,2015,25.8
GM0523,2016,25.5
GM0523,2017,24
GM0523,2018,23.8
GM0523,2019,24.5
GM0530,2005,81.4
GM0530,2006,74.4
GM0530,2007,73.1
GM0530,2008,65.7
GM0530,2009,59.1
GM0530,2010,52.5
GM0530,2011,56.5
GM0530,2012,53.3
GM0530,2013,47.3
GM0530,2014,46.5
GM0530,2015,47.1
GM0530,2016,43.5
GM0530,2017,38.9
GM0530,2018,34.7
GM0530,2019,34.9
GM0531,2005,48.2
GM0531,2006,43.7
GM0531,2007,41.4
GM0531,2008,46.3
GM0531,2009,46.2
GM0531,2010,38.7
GM0531,2011,43.5
GM0531,2012,38.8
GM0531,2013,38.4
GM0531,2014,36.7
GM0531,2015,35.4
GM0531,2016,36.1
GM0531,2017,31.7
GM0531,2018,33.1
GM0531,2019,34.6
GM0532,2005,69
GM0532,2006,74
GM0532,2007,71.4
GM0532,2008,57.5
GM0532,2009,62
GM0532,2010,67.7
GM0532,2011,60.2
GM0532,2012,58
GM0532,2013,53.2
GM0532,2014,43.7
GM0532,2015,44.1
GM0532,2016,37.6
GM0532,2017,29.2
GM0532,2018,29.3
GM0532,2019,33.2
GM0534,2005,58.2
GM0534,2006,65
GM0534,2007,61.8
GM0534,2008,58.1
GM0534,2009,54.7
GM0534,2010,56.8
GM0534,2011,60.1
GM0534,2012,62.4
GM0534,2013,49.1
GM0534,2014,36.8
GM0534,2015,38.3
GM0534,2016,35.1
GM0534,2017,36.2
GM0534,2018,31.1
GM0534,2019,33.6
GM0537,2005,50.6
GM0537,2006,49.6
GM0537,2007,54.2
GM0537,2008,49.9
GM0537,2009,46.7
GM0537,2010,47.2
GM0537,2011,41.4
GM0537,2012,40.4
GM0537,2013,39.6
GM0537,2014,33.5
GM0537,2015,34.7
GM0537,2016,32
GM0537,2017,28.8
GM0537,2018,27.4
GM0537,2019,25.9
GM0542,2005,57.1
GM0542,2006,59.5
GM0542,2007,55.7
GM0542,2008,55.1
GM0542,2009,49.4
GM0542,2010,39.7
GM0542,2011,45.7
GM0542,2012,40.8
GM0542,2013,38.8
GM0542,2014,31.7
GM0542,2015,28.1
GM0542,2016,27.5
GM0542,2017,27.7
GM0542,2018,22.9
GM0542,2019,24.5
GM0545,2005,53.1
GM0545,2006,61.7
GM0545,2007,60.2
GM0545,2008,47.6
GM0545,2009,41.4
GM0545,2010,44.7
GM0545,2011,47.2
GM0545,2012,48.5
GM0545,2013,43.2
GM0545,2014,42.2
GM0545,2015,38.4
GM0545,2016,41
GM0545,2017,30.7
GM0545,2018,31
GM0545,2019,NA
GM0546,2005,101.5
GM0546,2006,100.8
GM0546,2007,101.5
GM0546,2008,104.6
GM0546,2009,93.2
GM0546,2010,96.8
GM0546,2011,96.9
GM0546,2012,87.4
GM0546,2013,82.3
GM0546,2014,74.1
GM0546,2015,67.1
GM0546,2016,62.3
GM0546,2017,55.6
GM0546,2018,51.4
GM0546,2019,53.9
GM0547,2005,53.2
GM0547,2006,55
GM0547,2007,65.7
GM0547,2008,58.7
GM0547,2009,54.8
GM0547,2010,63.9
GM0547,2011,58.9
GM0547,2012,51.1
GM0547,2013,45.7
GM0547,2014,38.2
GM0547,2015,36.4
GM0547,2016,35.5
GM0547,2017,30.3
GM0547,2018,27
GM0547,2019,29.4
GM0553,2005,56.4
GM0553,2006,52.8
GM0553,2007,62.8
GM0553,2008,58.1
GM0553,2009,52.5
GM0553,2010,58.9
GM0553,2011,56.7
GM0553,2012,50.6
GM0553,2013,49.9
GM0553,2014,41.4
GM0553,2015,42.8
GM0553,2016,43.8
GM0553,2017,31.7
GM0553,2018,32.7
GM0553,2019,35
GM0556,2005,70.4
GM0556,2006,71.5
GM0556,2007,71.3
GM0556,2008,70.1
GM0556,2009,72.5
GM0556,2010,62.5
GM0556,2011,64.8
GM0556,2012,59.4
GM0556,2013,50.5
GM0556,2014,48.8
GM0556,2015,49.8
GM0556,2016,51.1
GM0556,2017,45.5
GM0556,2018,35.9
GM0556,2019,36.1
GM0559,2010,44.3
GM0559,2011,44.1
GM0559,2012,38.1
GM0559,2013,NA
GM0559,2014,NA
GM0559,2015,NA
GM0559,2016,NA
GM0559,2017,NA
GM0559,2018,NA
GM0559,2019,NA
GM0568,2010,32.3
GM0568,2011,39.2
GM0568,2012,33.3
GM0568,2013,31.7
GM0568,2014,30.6
GM0568,2015,NA
GM0568,2016,NA
GM0568,2017,NA
GM0568,2018,NA
GM0568,2019,NA
GM0569,2005,45.4
GM0569,2006,48.4
GM0569,2007,43.2
GM0569,2008,38.2
GM0569,2009,31.8
GM0569,2010,35.6
GM0569,2011,34.1
GM0569,2012,31.3
GM0569,2013,27.2
GM0569,2014,25.9
GM0569,2015,23.8
GM0569,2016,25
GM0569,2017,27.5
GM0569,2018,23.7
GM0569,2019,23.7
GM0571,2010,24.8
GM0571,2011,23.9
GM0571,2012,23.1
GM0571,2013,NA
GM0571,2014,NA
GM0571,2015,NA
GM0571,2016,NA
GM0571,2017,NA
GM0571,2018,NA
GM0571,2019,NA
GM0575,2005,76.3
GM0575,2006,81.3
GM0575,2007,90.1
GM0575,2008,83.2
GM0575,2009,70.4
GM0575,2010,81.2
GM0575,2011,83.8
GM0575,2012,67.8
GM0575,2013,64.2
GM0575,2014,58
GM0575,2015,51.5
GM0575,2016,50.4
GM0575,2017,55.4
GM0575,2018,50.9
GM0575,2019,38.9
GM0576,2005,54.2
GM0576,2006,50.1
GM0576,2007,52.8
GM0576,2008,45.4
GM0576,2009,46.2
GM0576,2010,49.1
GM0576,2011,51.2
GM0576,2012,50.6
GM0576,2013,40.9
GM0576,2014,45.6
GM0576,2015,35.1
GM0576,2016,32.7
GM0576,2017,30.8
GM0576,2018,29.6
GM0576,2019,NA
GM0579,2005,49.1
GM0579,2006,48.1
GM0579,2007,51.9
GM0579,2008,44.8
GM0579,2009,46.9
GM0579,2010,49.1
GM0579,2011,48.4
GM0579,2012,43.3
GM0579,2013,38.3
GM0579,2014,36.9
GM0579,2015,39.6
GM0579,2016,32.8
GM0579,2017,29.9
GM0579,2018,25.8
GM0579,2019,29.8
GM0580,2010,32.2
GM0580,2011,37.5
GM0580,2012,33.2
GM0580,2013,NA
GM0580,2014,NA
GM0580,2015,NA
GM0580,2016,NA
GM0580,2017,NA
GM0580,2018,NA
GM0580,2019,NA
GM0584,2005,55.5
GM0584,2006,54.9
GM0584,2007,59.7
GM0584,2008,53.6
GM0584,2009,51.4
GM0584,2010,48.1
GM0584,2011,44.4
GM0584,2012,44.3
GM0584,2013,40.4
GM0584,2014,36.2
GM0584,2015,33
GM0584,2016,35.3
GM0584,2017,26.7
GM0584,2018,23.6
GM0584,2019,NA
GM0585,2005,39.9
GM0585,2006,43.6
GM0585,2007,40
GM0585,2008,40.6
GM0585,2009,36.8
GM0585,2010,36.9
GM0585,2011,37.6
GM0585,2012,33.8
GM0585,2013,31.1
GM0585,2014,28.9
GM0585,2015,29.3
GM0585,2016,25.6
GM0585,2017,21.3
GM0585,2018,19.7
GM0585,2019,NA
GM0588,2005,29.5
GM0588,2006,28.7
GM0588,2007,29.5
GM0588,2008,23
GM0588,2009,22.4
GM0588,2010,21.6
GM0588,2011,28.7
GM0588,2012,23.2
GM0588,2013,20.4
GM0588,2014,17.4
GM0588,2015,19.2
GM0588,2016,18.7
GM0588,2017,28.7
GM0588,2018,24.4
GM0588,2019,NA
GM0589,2005,33.1
GM0589,2006,34.7
GM0589,2007,44.6
GM0589,2008,38.1
GM0589,2009,43.3
GM0589,2010,41.1
GM0589,2011,38.3
GM0589,2012,34
GM0589,2013,35.6
GM0589,2014,27.5
GM0589,2015,27
GM0589,2016,22.1
GM0589,2017,20.2
GM0589,2018,19.6
GM0589,2019,25.8
GM0590,2005,49.3
GM0590,2006,49.8
GM0590,2007,50.5
GM0590,2008,44.7
GM0590,2009,47.9
GM0590,2010,46.9
GM0590,2011,46.2
GM0590,2012,44.9
GM0590,2013,40.3
GM0590,2014,40.4
GM0590,2015,40.8
GM0590,2016,35.6
GM0590,2017,30.2
GM0590,2018,28.6
GM0590,2019,31.6
GM0595,2010,60.3
GM0595,2011,NA
GM0595,2012,NA
GM0595,2013,NA
GM0595,2014,NA
GM0595,2015,NA
GM0595,2016,NA
GM0595,2017,NA
GM0595,2018,NA
GM0595,2019,NA
GM0597,2005,57.2
GM0597,2006,56.5
GM0597,2007,58.2
GM0597,2008,57.6
GM0597,2009,57.3
GM0597,2010,51.9
GM0597,2011,53.1
GM0597,2012,51.6
GM0597,2013,54.7
GM0597,2014,46.4
GM0597,2015,42
GM0597,2016,47.2
GM0597,2017,40.3
GM0597,2018,37.9
GM0597,2019,40.7
GM0599,2005,137.5
GM0599,2006,130.4
GM0599,2007,127.9
GM0599,2008,131.5
GM0599,2009,126.5
GM0599,2010,113
GM0599,2011,119
GM0599,2012,112.5
GM0599,2013,110
GM0599,2014,102.1
GM0599,2015,97
GM0599,2016,96.5
GM0599,2017,88
GM0599,2018,78.2
GM0599,2019,80.6
GM0600,2010,45
GM0600,2011,NA
GM0600,2012,NA
GM0600,2013,NA
GM0600,2014,NA
GM0600,2015,NA
GM0600,2016,NA
GM0600,2017,NA
GM0600,2018,NA
GM0600,2019,NA
GM0603,2005,96.7
GM0603,2006,93.3
GM0603,2007,95.4
GM0603,2008,95.1
GM0603,2009,93.6
GM0603,2010,87.7
GM0603,2011,97.2
GM0603,2012,86.7
GM0603,2013,78.2
GM0603,2014,79.4
GM0603,2015,74.1
GM0603,2016,74.9
GM0603,2017,61.5
GM0603,2018,56
GM0603,2019,61
GM0606,2005,94.7
GM0606,2006,96
GM0606,2007,88.1
GM0606,2008,93.7
GM0606,2009,86.8
GM0606,2010,82.6
GM0606,2011,86.1
GM0606,2012,85.2
GM0606,2013,84.2
GM0606,2014,71.9
GM0606,2015,70.6
GM0606,2016,69.5
GM0606,2017,68.3
GM0606,2018,61.7
GM0606,2019,67.1
GM0608,2010,52.6
GM0608,2011,47.8
GM0608,2012,46.9
GM0608,2013,45.6
GM0608,2014,38.8
GM0608,2015,NA
GM0608,2016,NA
GM0608,2017,NA
GM0608,2018,NA
GM0608,2019,NA
GM0610,2005,62.5
GM0610,2006,50.5
GM0610,2007,55.4
GM0610,2008,48.3
GM0610,2009,51.5
GM0610,2010,50.6
GM0610,2011,52.2
GM0610,2012,50.9
GM0610,2013,48
GM0610,2014,40.1
GM0610,2015,35.4
GM0610,2016,34.6
GM0610,2017,30.6
GM0610,2018,28.8
GM0610,2019,28.3
GM0611,2005,41.2
GM0611,2006,38.6
GM0611,2007,40.1
GM0611,2008,41.2
GM0611,2009,44.6
GM0611,2010,38.1
GM0611,2011,40.4
GM0611,2012,36.4
GM0611,2013,35
GM0611,2014,31.5
GM0611,2015,32.4
GM0611,2016,27.6
GM0611,2017,26.3
GM0611,2018,27.4
GM0611,2019,NA
GM0612,2010,61.6
GM0612,2011,70.8
GM0612,2012,67
GM0612,2013,65.6
GM0612,2014,60.8
GM0612,2015,NA
GM0612,2016,NA
GM0612,2017,NA
GM0612,2018,NA
GM0612,2019,NA
GM0613,2005,50.5
GM0613,2006,55.8
GM0613,2007,51.3
GM0613,2008,51.4
GM0613,2009,54.1
GM0613,2010,42.8
GM0613,2011,48.8
GM0613,2012,47.5
GM0613,2013,47.3
GM0613,2014,41.9
GM0613,2015,44.6
GM0613,2016,41.1
GM0613,2017,38.4
GM0613,2018,38.7
GM0613,2019,43.8
GM0614,2005,45.9
GM0614,2006,47.3
GM0614,2007,48.6
GM0614,2008,42
GM0614,2009,56.9
GM0614,2010,38.3
GM0614,2011,47.7
GM0614,2012,45.5
GM0614,2013,47.8
GM0614,2014,43.4
GM0614,2015,35.6
GM0614,2016,38.7
GM0614,2017,34.6
GM0614,2018,36.4
GM0614,2019,31.6
GM0617,2005,35.9
GM0617,2006,35
GM0617,2007,34.2
GM0617,2008,32.5
GM0617,2009,42
GM0617,2010,34.1
GM0617,2011,32.1
GM0617,2012,30.9
GM0617,2013,22.1
GM0617,2014,30.5
GM0617,2015,25.7
GM0617,2016,24.3
GM0617,2017,16.4
GM0617,2018,19.1
GM0617,2019,NA
GM0620,2005,75.8
GM0620,2006,76.6
GM0620,2007,83.3
GM0620,2008,63.2
GM0620,2009,57.3
GM0620,2010,50.9
GM0620,2011,57.9
GM0620,2012,56.9
GM0620,2013,51.3
GM0620,2014,45.9
GM0620,2015,41.7
GM0620,2016,39.6
GM0620,2017,37.1
GM0620,2018,38.1
GM0620,2019,NA
GM0622,2005,83.7
GM0622,2006,81
GM0622,2007,77.8
GM0622,2008,82.2
GM0622,2009,80.4
GM0622,2010,75.6
GM0622,2011,83.9
GM0622,2012,73.8
GM0622,2013,69.3
GM0622,2014,67.2
GM0622,2015,65.7
GM0622,2016,69.3
GM0622,2017,57.2
GM0622,2018,52.5
GM0622,2019,53.4
GM0623,2010,33.8
GM0623,2011,38.2
GM0623,2012,31.5
GM0623,2013,27.6
GM0623,2014,27.9
GM0623,2015,NA
GM0623,2016,NA
GM0623,2017,NA
GM0623,2018,NA
GM0623,2019,NA
GM0626,2005,49.7
GM0626,2006,58.5
GM0626,2007,57.8
